timestamp,method,name,response_time_ms,status,error
2026-03-23T22:04:18.271010+05:30,GET,GET /jobs/stats/,62.38,ok,
2026-03-23T22:04:18.298402+05:30,POST,POST /jobs/,55.06,ok,
2026-03-23T22:04:18.336636+05:30,GET,GET /jobs/{id}/,57.08,ok,
2026-03-23T22:04:18.357395+05:30,POST,POST /jobs/,51.53,ok,
2026-03-23T22:04:18.441963+05:30,GET,GET /jobs/{id}/,24.07,ok,
2026-03-23T22:04:18.585831+05:30,GET,GET /jobs/{id}/,124.81,ok,
2026-03-23T22:04:18.636884+05:30,GET,GET /jobs/{id}/,37.74,ok,
2026-03-23T22:04:18.647058+05:30,GET,GET /health/,165.93,ok,
2026-03-23T22:04:18.682042+05:30,POST,POST /jobs/,110.2,ok,
2026-03-23T22:04:18.769718+05:30,GET,GET /jobs/{id}/,27.21,ok,
2026-03-23T22:04:18.910305+05:30,GET,GET /health/,28.41,ok,
2026-03-23T22:04:18.915559+05:30,POST,POST /jobs/,90.2,ok,
2026-03-23T22:04:19.082090+05:30,POST,POST /jobs/,126.76,ok,
2026-03-23T22:04:19.156778+05:30,POST,POST /jobs/,71.08,ok,
2026-03-23T22:04:19.164958+05:30,POST,POST /jobs/,204.37,ok,
2026-03-23T22:04:19.194572+05:30,GET,GET /health/,47.87,ok,
2026-03-23T22:04:19.196946+05:30,GET,GET /health/,28.57,ok,
2026-03-23T22:04:19.287223+05:30,GET,GET /jobs/{id}/,24.51,ok,
2026-03-23T22:04:19.352401+05:30,GET,GET /jobs/{id}/,31.72,ok,
2026-03-23T22:04:19.434231+05:30,POST,POST /jobs/,71.92,ok,
2026-03-23T22:04:19.446488+05:30,GET,GET /health/,47.51,ok,
2026-03-23T22:04:19.450865+05:30,GET,GET /jobs/{id}/,63.29,ok,
2026-03-23T22:04:19.483156+05:30,POST,POST /jobs/,148.23,ok,
2026-03-23T22:04:19.643834+05:30,GET,GET /jobs/stats/,49.22,ok,
2026-03-23T22:04:19.668599+05:30,GET,GET /health/,45.59,ok,
2026-03-23T22:04:19.669946+05:30,POST,POST /jobs/,97.68,ok,
2026-03-23T22:04:19.751574+05:30,POST,POST /jobs/,58.95,ok,
2026-03-23T22:04:19.752899+05:30,GET,GET /jobs/{id}/,53.43,ok,
2026-03-23T22:04:19.753508+05:30,GET,GET /jobs/stats/,62.18,ok,
2026-03-23T22:04:19.847056+05:30,GET,GET /jobs/{id}/,25.89,ok,
2026-03-23T22:04:20.075200+05:30,GET,GET /jobs/{id}/,31.85,ok,
2026-03-23T22:04:20.122913+05:30,POST,POST /jobs/,78.36,ok,
2026-03-23T22:04:20.125158+05:30,GET,GET /health/,32.48,ok,
2026-03-23T22:04:20.246055+05:30,GET,GET /health/,31.11,ok,
2026-03-23T22:04:20.267538+05:30,POST,POST /jobs/,71.83,ok,
2026-03-23T22:04:20.307129+05:30,GET,GET /jobs/{id}/,24.07,ok,
2026-03-23T22:04:20.427254+05:30,GET,GET /jobs/{id}/,29.79,ok,
2026-03-23T22:04:20.501404+05:30,GET,GET /jobs/{id}/,27.18,ok,
2026-03-23T22:04:20.552768+05:30,GET,GET /jobs/{id}/,38.69,ok,
2026-03-23T22:04:20.577954+05:30,GET,GET /jobs/{id}/,45.4,ok,
2026-03-23T22:04:20.598219+05:30,GET,GET /health/,47.81,ok,
2026-03-23T22:04:20.617761+05:30,GET,GET /jobs/{id}/,76.36,ok,
2026-03-23T22:04:20.678435+05:30,GET,GET /jobs/{id}/,60.35,ok,
2026-03-23T22:04:20.697937+05:30,POST,POST /jobs/,268.17,ok,
2026-03-23T22:04:20.720695+05:30,POST,POST /jobs/,58.49,ok,
2026-03-23T22:04:20.889666+05:30,GET,GET /jobs/{id}/,27.56,ok,
2026-03-23T22:04:20.907464+05:30,GET,GET /jobs/{id}/,28.41,ok,
2026-03-23T22:04:20.961230+05:30,GET,GET /health/,44.15,ok,
2026-03-23T22:04:20.966951+05:30,GET,GET /jobs/stats/,36.3,ok,
2026-03-23T22:04:21.098710+05:30,GET,GET /jobs/{id}/,30.65,ok,
2026-03-23T22:04:21.169813+05:30,POST,POST /jobs/,170.86,ok,
2026-03-23T22:04:21.181930+05:30,GET,GET /health/,75.75,ok,
2026-03-23T22:04:21.192030+05:30,GET,GET /jobs/stats/,74.9,ok,
2026-03-23T22:04:21.206241+05:30,POST,POST /jobs/,62.99,ok,
2026-03-23T22:04:21.228211+05:30,POST,POST /jobs/,70.85,ok,
2026-03-23T22:04:21.242060+05:30,GET,GET /jobs/{id}/,35.49,ok,
2026-03-23T22:04:21.321274+05:30,GET,GET /jobs/{id}/,25.66,ok,
2026-03-23T22:04:21.388931+05:30,GET,GET /jobs/{id}/,37.07,ok,
2026-03-23T22:04:21.412453+05:30,POST,POST /jobs/,131.38,ok,
2026-03-23T22:04:21.554743+05:30,POST,POST /jobs/,52.27,ok,
2026-03-23T22:04:21.633646+05:30,GET,GET /jobs/{id}/,34.05,ok,
2026-03-23T22:04:21.650546+05:30,GET,GET /jobs/stats/,33.61,ok,
2026-03-23T22:04:21.722707+05:30,GET,GET /jobs/{id}/,25.14,ok,
2026-03-23T22:04:21.809464+05:30,POST,POST /jobs/,34.7,ok,
2026-03-23T22:04:21.902127+05:30,GET,GET /health/,31.17,ok,
2026-03-23T22:04:21.929136+05:30,GET,GET /jobs/{id}/,45.37,ok,
2026-03-23T22:04:21.945194+05:30,GET,GET /jobs/{id}/,42.71,ok,
2026-03-23T22:04:21.945545+05:30,GET,GET /jobs/{id}/,30.86,ok,
2026-03-23T22:04:21.992645+05:30,GET,GET /health/,34.59,ok,
2026-03-23T22:04:22.002417+05:30,GET,GET /jobs/stats/,37.83,ok,
2026-03-23T22:04:22.037187+05:30,POST,POST /jobs/,56.63,ok,
2026-03-23T22:04:22.080018+05:30,POST,POST /jobs/,58.01,ok,
2026-03-23T22:04:22.089844+05:30,GET,GET /jobs/{id}/,33.13,ok,
2026-03-23T22:04:22.180420+05:30,GET,GET /jobs/{id}/,39.43,ok,
2026-03-23T22:04:22.189299+05:30,GET,GET /jobs/{id}/,58.26,ok,
2026-03-23T22:04:22.243614+05:30,GET,GET /jobs/{id}/,39.81,ok,
2026-03-23T22:04:22.251530+05:30,POST,POST /jobs/,118.3,ok,
2026-03-23T22:04:22.359697+05:30,GET,GET /jobs/{id}/,48.43,ok,
2026-03-23T22:04:22.377212+05:30,GET,GET /jobs/{id}/,40.66,ok,
2026-03-23T22:04:22.517128+05:30,GET,GET /jobs/{id}/,80.19,ok,
2026-03-23T22:04:22.535157+05:30,POST,POST /jobs/,155.24,ok,
2026-03-23T22:04:22.537339+05:30,GET,GET /jobs/stats/,67.33,ok,
2026-03-23T22:04:22.544439+05:30,POST,POST /jobs/,147.9,ok,
2026-03-23T22:04:22.565471+05:30,GET,GET /jobs/stats/,112.27,ok,
2026-03-23T22:04:22.656881+05:30,POST,POST /jobs/,139.39,ok,
2026-03-23T22:04:22.861950+05:30,GET,GET /jobs/{id}/,46.21,ok,
2026-03-23T22:04:22.917887+05:30,GET,GET /jobs/{id}/,49.87,ok,
2026-03-23T22:04:22.939621+05:30,GET,GET /jobs/{id}/,100.79,ok,
2026-03-23T22:04:22.940029+05:30,GET,GET /jobs/{id}/,107.27,ok,
2026-03-23T22:04:22.959198+05:30,POST,POST /jobs/,141.0,ok,
2026-03-23T22:04:22.988454+05:30,POST,POST /jobs/,146.6,ok,
2026-03-23T22:04:23.027844+05:30,GET,GET /jobs/{id}/,102.56,ok,
2026-03-23T22:04:23.031194+05:30,GET,GET /jobs/{id}/,64.0,ok,
2026-03-23T22:04:23.058127+05:30,GET,GET /health/,131.75,ok,
2026-03-23T22:04:23.077558+05:30,GET,GET /jobs/stats/,70.62,ok,
2026-03-23T22:04:23.121069+05:30,POST,POST /jobs/,202.83,ok,
2026-03-23T22:04:23.149955+05:30,GET,GET /health/,23.4,ok,
2026-03-23T22:04:23.323587+05:30,POST,POST /jobs/,68.74,ok,
2026-03-23T22:04:23.337321+05:30,POST,POST /jobs/,45.99,ok,
2026-03-23T22:04:23.396133+05:30,GET,GET /jobs/stats/,52.77,ok,
2026-03-23T22:04:23.399272+05:30,GET,GET /jobs/stats/,51.31,ok,
2026-03-23T22:04:23.400898+05:30,GET,GET /jobs/{id}/,66.01,ok,
2026-03-23T22:04:23.456367+05:30,POST,POST /jobs/,169.03,ok,
2026-03-23T22:04:23.505309+05:30,GET,GET /health/,33.13,ok,
2026-03-23T22:04:23.534456+05:30,GET,GET /jobs/stats/,38.32,ok,
2026-03-23T22:04:23.684333+05:30,POST,POST /jobs/,134.38,ok,
2026-03-23T22:04:23.698573+05:30,GET,GET /jobs/{id}/,97.98,ok,
2026-03-23T22:04:23.712983+05:30,POST,POST /jobs/,129.21,ok,
2026-03-23T22:04:23.741867+05:30,GET,GET /jobs/{id}/,85.09,ok,
2026-03-23T22:04:23.751440+05:30,GET,GET /health/,63.7,ok,
2026-03-23T22:04:23.778847+05:30,GET,GET /jobs/{id}/,39.32,ok,
2026-03-23T22:04:23.853753+05:30,GET,GET /jobs/{id}/,26.33,ok,
2026-03-23T22:04:23.866519+05:30,GET,GET /jobs/{id}/,28.15,ok,
2026-03-23T22:04:23.951521+05:30,POST,POST /jobs/,51.09,ok,
2026-03-23T22:04:23.990108+05:30,GET,GET /jobs/stats/,33.16,ok,
2026-03-23T22:04:24.066610+05:30,GET,GET /jobs/stats/,45.02,ok,
2026-03-23T22:04:24.100971+05:30,GET,GET /jobs/{id}/,63.8,ok,
2026-03-23T22:04:24.129771+05:30,GET,GET /jobs/{id}/,51.54,ok,
2026-03-23T22:04:24.253611+05:30,GET,GET /health/,58.32,ok,
2026-03-23T22:04:24.254078+05:30,GET,GET /jobs/{id}/,70.36,ok,
2026-03-23T22:04:24.262354+05:30,GET,GET /health/,79.93,ok,
2026-03-23T22:04:24.296765+05:30,GET,GET /jobs/stats/,47.47,ok,
2026-03-23T22:04:24.301767+05:30,GET,GET /jobs/stats/,66.28,ok,
2026-03-23T22:04:24.344263+05:30,POST,POST /jobs/,290.37,ok,
2026-03-23T22:04:24.477141+05:30,GET,GET /jobs/{id}/,123.11,ok,
2026-03-23T22:04:24.492763+05:30,GET,GET /jobs/{id}/,124.83,ok,
2026-03-23T22:04:24.515790+05:30,GET,GET /jobs/{id}/,166.88,ok,
2026-03-23T22:04:24.524665+05:30,POST,POST /jobs/,155.36,ok,
2026-03-23T22:04:24.544101+05:30,GET,GET /jobs/{id}/,113.49,ok,
2026-03-23T22:04:24.568961+05:30,GET,GET /jobs/stats/,62.32,ok,
2026-03-23T22:04:24.675006+05:30,GET,GET /jobs/{id}/,35.76,ok,
2026-03-23T22:04:24.684764+05:30,POST,POST /jobs/,258.38,ok,
2026-03-23T22:04:24.695524+05:30,POST,POST /jobs/,202.4,ok,
2026-03-23T22:04:24.716158+05:30,POST,POST /jobs/,129.73,ok,
2026-03-23T22:04:24.722220+05:30,POST,POST /jobs/,129.23,ok,
2026-03-23T22:04:24.790993+05:30,GET,GET /health/,78.05,ok,
2026-03-23T22:04:24.841867+05:30,POST,POST /jobs/,98.16,ok,
2026-03-23T22:04:24.894015+05:30,GET,GET /health/,86.59,ok,
2026-03-23T22:04:24.937624+05:30,GET,GET /jobs/{id}/,57.55,ok,
2026-03-23T22:04:24.953152+05:30,GET,GET /jobs/{id}/,57.6,ok,
2026-03-23T22:04:25.039241+05:30,GET,GET /jobs/stats/,59.05,ok,
2026-03-23T22:04:25.118155+05:30,POST,POST /jobs/,223.82,ok,
2026-03-23T22:04:25.158523+05:30,GET,GET /jobs/{id}/,53.58,ok,
2026-03-23T22:04:25.202532+05:30,GET,GET /jobs/{id}/,53.86,ok,
2026-03-23T22:04:25.225377+05:30,POST,POST /jobs/,209.64,ok,
2026-03-23T22:04:25.284745+05:30,POST,POST /jobs/,181.5,ok,
2026-03-23T22:04:25.296949+05:30,GET,GET /health/,131.96,ok,
2026-03-23T22:04:25.309544+05:30,GET,GET /jobs/{id}/,53.51,ok,
2026-03-23T22:04:25.489822+05:30,GET,GET /jobs/{id}/,84.7,ok,
2026-03-23T22:04:25.531457+05:30,GET,GET /jobs/{id}/,25.72,ok,
2026-03-23T22:04:25.608567+05:30,GET,GET /jobs/{id}/,23.78,ok,
2026-03-23T22:04:25.723460+05:30,GET,GET /jobs/{id}/,48.16,ok,
2026-03-23T22:04:25.740720+05:30,GET,GET /jobs/{id}/,61.43,ok,
2026-03-23T22:04:25.743910+05:30,GET,GET /jobs/{id}/,76.27,ok,
2026-03-23T22:04:25.802030+05:30,POST,POST /jobs/,243.87,ok,
2026-03-23T22:04:25.808466+05:30,POST,POST /jobs/,370.16,ok,
2026-03-23T22:04:25.811370+05:30,POST,POST /jobs/,539.7,ok,
2026-03-23T22:04:25.972860+05:30,GET,GET /jobs/{id}/,47.83,ok,
2026-03-23T22:04:26.143154+05:30,POST,POST /jobs/,329.53,ok,
2026-03-23T22:04:26.153635+05:30,GET,GET /jobs/{id}/,244.53,ok,
2026-03-23T22:04:26.215917+05:30,POST,POST /jobs/,426.72,ok,
2026-03-23T22:04:26.235591+05:30,GET,GET /jobs/{id}/,235.51,ok,
2026-03-23T22:04:26.258666+05:30,GET,GET /health/,149.37,ok,
2026-03-23T22:04:26.259004+05:30,GET,GET /jobs/stats/,277.73,ok,
2026-03-23T22:04:26.260254+05:30,GET,GET /jobs/{id}/,230.5,ok,
2026-03-23T22:04:26.265238+05:30,GET,GET /jobs/stats/,280.2,ok,
2026-03-23T22:04:26.279627+05:30,GET,GET /jobs/{id}/,251.12,ok,
2026-03-23T22:04:26.304432+05:30,GET,GET /jobs/{id}/,157.86,ok,
2026-03-23T22:04:26.338828+05:30,GET,GET /jobs/{id}/,48.71,ok,
2026-03-23T22:04:26.366021+05:30,POST,POST /jobs/,149.73,ok,
2026-03-23T22:04:26.457580+05:30,GET,GET /health/,58.48,ok,
2026-03-23T22:04:26.468655+05:30,GET,GET /jobs/{id}/,98.16,ok,
2026-03-23T22:04:26.497106+05:30,POST,POST /jobs/,487.8,ok,
2026-03-23T22:04:26.505240+05:30,GET,GET /jobs/{id}/,68.67,ok,
2026-03-23T22:04:26.619041+05:30,GET,GET /jobs/{id}/,98.09,ok,
2026-03-23T22:04:26.640278+05:30,GET,GET /jobs/{id}/,43.95,ok,
2026-03-23T22:04:26.653494+05:30,GET,GET /jobs/stats/,102.0,ok,
2026-03-23T22:04:26.662677+05:30,POST,POST /jobs/,300.16,ok,
2026-03-23T22:04:26.723341+05:30,POST,POST /jobs/,183.39,ok,
2026-03-23T22:04:26.758317+05:30,GET,GET /jobs/stats/,107.95,ok,
2026-03-23T22:04:26.815439+05:30,GET,GET /jobs/{id}/,79.49,ok,
2026-03-23T22:04:26.820749+05:30,POST,POST /jobs/,226.82,ok,
2026-03-23T22:04:26.873553+05:30,GET,GET /jobs/{id}/,100.75,ok,
2026-03-23T22:04:26.902172+05:30,GET,GET /jobs/{id}/,67.97,ok,
2026-03-23T22:04:26.947943+05:30,POST,POST /jobs/,481.84,ok,
2026-03-23T22:04:26.958866+05:30,POST,POST /jobs/,614.4,ok,
2026-03-23T22:04:26.992211+05:30,POST,POST /jobs/,131.1,ok,
2026-03-23T22:04:27.024607+05:30,GET,GET /jobs/{id}/,61.21,ok,
2026-03-23T22:04:27.053973+05:30,GET,GET /health/,47.26,ok,
2026-03-23T22:04:27.200984+05:30,GET,GET /health/,50.92,ok,
2026-03-23T22:04:27.207519+05:30,GET,GET /health/,79.85,ok,
2026-03-23T22:04:27.284722+05:30,GET,GET /jobs/{id}/,42.11,ok,
2026-03-23T22:04:27.293276+05:30,POST,POST /jobs/,68.15,ok,
2026-03-23T22:04:27.522228+05:30,GET,GET /jobs/{id}/,66.57,ok,
2026-03-23T22:04:27.522601+05:30,GET,GET /jobs/{id}/,56.28,ok,
2026-03-23T22:04:27.535646+05:30,GET,GET /jobs/{id}/,37.81,ok,
2026-03-23T22:04:27.550722+05:30,GET,GET /jobs/{id}/,32.16,ok,
2026-03-23T22:04:27.707652+05:30,GET,GET /jobs/stats/,70.07,ok,
2026-03-23T22:04:27.713302+05:30,GET,GET /health/,62.53,ok,
2026-03-23T22:04:27.720368+05:30,GET,GET /jobs/{id}/,53.61,ok,
2026-03-23T22:04:27.724109+05:30,GET,GET /jobs/stats/,68.01,ok,
2026-03-23T22:04:27.834423+05:30,GET,GET /jobs/{id}/,55.06,ok,
2026-03-23T22:04:27.837334+05:30,GET,GET /jobs/{id}/,90.74,ok,
2026-03-23T22:04:27.860173+05:30,GET,GET /jobs/{id}/,94.21,ok,
2026-03-23T22:04:27.868875+05:30,GET,GET /jobs/{id}/,31.21,ok,
2026-03-23T22:04:27.961854+05:30,POST,POST /jobs/,200.04,ok,
2026-03-23T22:04:28.004785+05:30,POST,POST /jobs/,243.98,ok,
2026-03-23T22:04:28.027990+05:30,GET,GET /jobs/{id}/,22.76,ok,
2026-03-23T22:04:28.122383+05:30,GET,GET /jobs/{id}/,24.82,ok,
2026-03-23T22:04:28.153804+05:30,GET,GET /jobs/{id}/,46.67,ok,
2026-03-23T22:04:28.170384+05:30,GET,GET /jobs/stats/,38.58,ok,
2026-03-23T22:04:28.310767+05:30,GET,GET /jobs/stats/,27.57,ok,
2026-03-23T22:04:28.435718+05:30,GET,GET /jobs/{id}/,89.34,ok,
2026-03-23T22:04:28.449651+05:30,POST,POST /jobs/,118.1,ok,
2026-03-23T22:04:28.505405+05:30,GET,GET /jobs/{id}/,81.68,ok,
2026-03-23T22:04:28.518146+05:30,GET,GET /jobs/{id}/,110.38,ok,
2026-03-23T22:04:28.630312+05:30,GET,GET /jobs/stats/,61.28,ok,
2026-03-23T22:04:28.658249+05:30,GET,GET /jobs/{id}/,87.72,ok,
2026-03-23T22:04:28.675032+05:30,GET,GET /jobs/stats/,79.3,ok,
2026-03-23T22:04:28.695887+05:30,GET,GET /jobs/{id}/,43.06,ok,
2026-03-23T22:04:28.757043+05:30,POST,POST /jobs/,168.05,ok,
2026-03-23T22:04:28.781432+05:30,GET,GET /jobs/{id}/,67.06,ok,
2026-03-23T22:04:28.789485+05:30,GET,GET /jobs/{id}/,96.92,ok,
